City,Date,weather_time,weather_temperature_2m_max,weather_temperature_2m_min,weather_temperature_2m_mean,weather_relative_humidity_2m_max,weather_relative_humidity_2m_min,weather_relative_humidity_2m_mean,weather_precipitation_sum,weather_rain_sum,weather_snowfall_sum,weather_wind_speed_10m_max,weather_wind_speed_10m_mean,weather_wind_direction_10m_dominant,weather_wind_gusts_10m_max,weather_pressure_msl_mean,weather_sunshine_duration
Visakhapatnam,2016-08-28,,29.9,25.7,27.5,94,76,87,2.7,2.7,0.0,15.9,11.8,49,30.6,1005.4,39600.0
Visakhapatnam,2016-08-29,,30.6,26.2,28.0,94,75,85,5.2,5.2,0.0,14.4,9.8,48,28.8,1003.8,39644.87
Visakhapatnam,2016-08-30,,30.9,26.1,27.8,92,72,86,7.0,7.0,0.0,16.8,8.5,40,31.3,1002.8,36410.77
Visakhapatnam,2016-08-31,,29.1,25.9,27.3,93,78,87,8.4,8.4,0.0,16.4,10.5,216,29.5,1003.8,30150.26
Visakhapatnam,2016-09-01,,29.9,25.8,27.4,92,75,86,8.0,8.0,0.0,20.4,17.1,226,39.6,1004.6,33792.57
Visakhapatnam,2016-09-02,,31.2,26.8,28.5,86,68,80,0.7,0.7,0.0,19.7,17.3,232,38.2,1003.8,24141.95
Visakhapatnam,2016-09-03,,27.9,25.8,26.8,92,79,88,18.3,18.3,0.0,19.2,16.0,235,39.6,1003.9,768.83
Visakhapatnam,2016-09-04,,29.8,26.0,27.6,92,76,86,6.3,6.3,0.0,17.4,13.2,240,39.6,1005.1,8682.69
Visakhapatnam,2016-09-06,,32.7,26.4,28.9,81,56,71,0.1,0.1,0.0,13.4,8.2,256,32.4,1005.2,39600.0
Visakhapatnam,2016-09-07,,32.5,25.6,28.9,85,55,71,0.0,0.0,0.0,10.8,7.3,256,29.2,1004.5,39857.32
Visakhapatnam,2016-09-08,,31.9,26.2,29.0,85,58,73,0.1,0.1,0.0,10.6,6.7,258,20.2,1004.5,39600.0
Visakhapatnam,2016-09-09,,31.7,26.6,28.8,92,63,79,7.5,7.5,0.0,9.2,5.3,266,19.1,1004.8,39600.0
Visakhapatnam,2016-09-10,,29.5,25.8,27.5,95,78,87,15.5,15.5,0.0,10.3,6.1,225,23.8,1003.9,33032.23
Visakhapatnam,2016-09-11,,30.2,25.5,27.2,96,75,88,18.8,18.8,0.0,12.4,7.2,49,23.8,1002.9,35213.88
Visakhapatnam,2016-09-12,,29.7,25.6,27.2,95,75,86,5.5,5.5,0.0,12.1,6.4,36,25.9,1002.8,36511.76
Visakhapatnam,2016-09-13,,29.1,25.5,26.9,94,81,88,9.6,9.6,0.0,11.0,7.3,39,25.6,1003.7,28057.68
Visakhapatnam,2016-09-14,,28.7,25.6,26.6,94,82,89,16.5,16.5,0.0,18.1,10.3,57,34.6,1004.2,32230.96
Visakhapatnam,2016-09-15,,29.3,25.4,27.0,95,77,88,6.3,6.3,0.0,12.2,8.4,133,23.4,1003.8,36846.12
Visakhapatnam,2016-09-16,,29.6,25.5,27.3,93,74,85,3.7,3.7,0.0,15.5,10.6,219,28.8,1004.5,39118.48
Visakhapatnam,2016-09-17,,29.1,25.4,26.9,92,78,87,8.7,8.7,0.0,15.5,12.7,220,30.6,1004.6,26618.01
Visakhapatnam,2016-09-18,,30.3,25.8,28.1,91,74,82,1.8,1.8,0.0,17.6,13.3,229,32.0,1005.3,37066.41
Visakhapatnam,2016-09-19,,30.1,26.1,27.9,95,74,84,5.3,5.3,0.0,10.7,5.9,262,25.6,1004.7,35603.39
Visakhapatnam,2016-09-21,,28.0,25.4,26.5,94,83,89,18.9,18.9,0.0,24.0,17.1,58,42.8,1004.2,36715.82
Visakhapatnam,2016-09-22,,28.1,25.3,26.5,94,83,89,19.0,19.0,0.0,19.8,13.6,93,36.0,1004.1,27787.07
Visakhapatnam,2016-09-23,,26.7,25.4,26.0,94,87,91,34.5,34.5,0.0,15.3,10.3,183,31.3,1002.8,0.0
Visakhapatnam,2016-09-24,,28.6,25.1,26.6,94,80,88,10.3,10.3,0.0,17.7,12.4,204,35.6,1002.2,31715.17
Visakhapatnam,2016-09-25,,29.3,25.5,27.1,93,78,86,8.7,8.7,0.0,16.7,13.4,206,34.2,1003.4,33755.36
Visakhapatnam,2016-09-26,,28.6,25.7,26.8,95,82,88,9.9,9.9,0.0,16.0,10.4,209,33.1,1005.1,29763.26
Visakhapatnam,2016-09-27,,28.0,25.4,26.7,95,84,90,13.3,13.3,0.0,16.5,10.9,216,30.2,1005.5,14654.07
Visakhapatnam,2016-09-28,,28.1,25.6,26.9,95,83,88,9.4,9.4,0.0,15.6,9.8,217,27.4,1004.3,20755.48
Visakhapatnam,2016-09-29,,28.5,25.6,26.9,95,83,89,13.8,13.8,0.0,14.8,9.2,228,26.6,1003.3,18260.15
Visakhapatnam,2016-09-30,,27.1,25.3,26.2,95,88,92,27.4,27.4,0.0,11.9,8.2,230,23.4,1003.4,7887.29
Visakhapatnam,2016-10-01,,27.4,24.8,25.9,95,87,91,7.9,7.9,0.0,13.0,6.5,200,23.0,1005.5,4258.76
Visakhapatnam,2016-10-02,,29.4,24.7,26.8,95,76,86,3.5,3.5,0.0,14.5,7.2,226,29.2,1008.3,39235.75
Visakhapatnam,2016-10-03,,30.4,25.4,27.7,91,69,82,0.0,0.0,0.0,17.1,11.1,231,32.8,1007.9,39282.45
Visakhapatnam,2016-10-04,,30.9,26.0,28.2,89,71,82,1.6,1.6,0.0,17.3,12.2,231,31.0,1006.9,39145.84
Visakhapatnam,2016-10-05,,31.6,26.2,28.5,92,66,81,0.4,0.4,0.0,13.3,6.0,246,22.0,1005.5,32163.48
Visakhapatnam,2016-10-06,,30.5,26.2,27.8,96,75,87,10.4,10.4,0.0,8.1,4.3,340,20.9,1005.4,32967.28
Visakhapatnam,2016-10-07,,29.7,26.1,27.5,95,75,86,4.5,4.5,0.0,8.4,4.5,193,26.6,1005.4,25577.85
Visakhapatnam,2016-10-08,,28.8,26.0,26.9,95,79,89,11.0,11.0,0.0,17.2,9.4,228,32.4,1005.7,5730.32
Visakhapatnam,2016-10-09,,29.7,25.7,27.5,91,73,83,1.0,1.0,0.0,22.3,16.5,239,39.6,1004.6,35453.99
Visakhapatnam,2016-10-10,,29.5,26.1,27.5,92,76,86,3.4,3.4,0.0,11.4,5.8,227,29.9,1004.2,12110.95
Visakhapatnam,2016-10-11,,32.4,25.5,28.5,95,59,82,0.0,0.0,0.0,10.9,5.7,232,22.0,1004.9,36553.64
Visakhapatnam,2016-10-14,,31.4,24.5,28.0,93,52,73,0.0,0.0,0.0,8.3,5.4,16,16.2,1009.0,38669.61
Visakhapatnam,2016-10-18,,31.0,23.3,27.2,89,53,73,0.0,0.0,0.0,10.9,6.6,37,22.0,1008.1,38541.77
Visakhapatnam,2016-10-19,,30.8,23.7,27.4,92,56,75,0.0,0.0,0.0,9.2,5.9,357,18.7,1007.2,38458.78
Visakhapatnam,2016-10-20,,31.2,23.8,27.4,93,48,73,0.0,0.0,0.0,9.2,6.4,41,17.6,1006.4,38419.8
Visakhapatnam,2016-10-21,,30.8,23.9,27.1,92,47,73,0.0,0.0,0.0,7.8,5.8,340,16.9,1007.5,36636.84
Visakhapatnam,2016-10-22,,30.7,23.0,26.6,90,48,72,0.0,0.0,0.0,7.6,6.2,291,17.3,1008.9,38344.66
Visakhapatnam,2016-10-23,,31.5,23.7,27.0,88,39,68,0.0,0.0,0.0,9.5,7.1,288,18.0,1008.9,38307.85
Visakhapatnam,2016-10-24,,31.1,23.3,26.9,78,42,61,0.0,0.0,0.0,9.2,7.3,280,17.3,1008.2,35056.23
Visakhapatnam,2016-10-25,,32.0,22.1,26.8,89,40,67,0.0,0.0,0.0,8.3,6.3,320,18.4,1007.3,37802.66
Visakhapatnam,2016-10-26,,31.8,21.5,26.6,90,39,69,0.0,0.0,0.0,14.7,8.4,15,27.7,1007.9,37421.32
Visakhapatnam,2016-10-27,,30.3,25.4,27.4,88,55,66,0.6,0.6,0.0,28.3,20.9,33,50.0,1009.2,35056.95
Visakhapatnam,2016-10-28,,28.8,24.8,26.5,94,72,83,1.6,1.6,0.0,19.7,13.3,62,32.4,1010.4,37171.11
Visakhapatnam,2016-10-29,,29.4,24.0,26.3,94,70,84,1.2,1.2,0.0,14.4,8.3,53,26.6,1010.7,36801.4
Visakhapatnam,2016-10-30,,29.7,24.4,26.4,93,66,83,6.8,6.8,0.0,16.5,10.3,48,33.5,1011.8,36314.1
Visakhapatnam,2016-10-31,,30.3,24.2,26.8,94,59,80,1.6,1.6,0.0,16.0,9.9,54,28.8,1013.4,36685.28
Visakhapatnam,2016-11-01,,30.9,24.6,27.3,92,47,73,0.9,0.9,0.0,15.3,9.7,48,32.0,1012.2,37776.21
Visakhapatnam,2016-11-02,,30.1,24.7,27.1,89,63,78,0.2,0.2,0.0,18.9,14.1,46,34.9,1011.9,37291.61
Visakhapatnam,2016-11-03,,29.0,24.7,26.4,89,69,81,6.9,6.9,0.0,28.3,20.9,38,50.8,1010.9,32834.09
Visakhapatnam,2016-11-04,,27.1,24.0,25.5,87,73,80,12.9,12.9,0.0,34.2,24.7,16,57.2,1007.1,1333.07
Visakhapatnam,2016-11-05,,31.1,23.8,27.3,86,51,71,0.0,0.0,0.0,13.0,7.8,0,25.2,1006.6,37287.23
Visakhapatnam,2016-11-06,,29.7,23.5,26.6,93,55,75,0.0,0.0,0.0,8.7,6.2,248,15.8,1009.4,36700.84
Visakhapatnam,2016-11-07,,30.5,22.2,26.4,94,37,67,0.1,0.1,0.0,11.1,7.4,35,21.6,1011.4,37632.66
Visakhapatnam,2016-11-08,,29.5,19.1,24.5,89,33,62,0.0,0.0,0.0,11.9,7.7,31,22.3,1012.5,37744.59
Visakhapatnam,2016-11-09,,29.4,18.8,24.3,87,35,63,0.0,0.0,0.0,9.4,6.2,299,15.8,1013.3,37510.54
Visakhapatnam,2016-11-10,,29.0,19.0,24.3,91,40,67,0.0,0.0,0.0,9.8,5.1,263,16.2,1012.8,37507.8
Visakhapatnam,2016-11-11,,28.5,18.7,23.8,93,45,71,0.0,0.0,0.0,9.0,6.3,44,19.4,1012.8,37391.36
Visakhapatnam,2016-11-12,,28.3,20.3,24.3,90,49,71,0.0,0.0,0.0,15.1,10.4,44,27.0,1013.9,37162.79
Visakhapatnam,2016-11-13,,28.7,22.5,25.5,87,55,74,0.0,0.0,0.0,16.0,11.5,44,29.5,1014.8,36936.23
Visakhapatnam,2016-11-14,,29.3,23.1,25.9,88,58,75,0.0,0.0,0.0,15.0,9.9,53,27.0,1014.0,36823.93
Visakhapatnam,2016-11-15,,29.4,23.5,26.2,92,63,79,0.0,0.0,0.0,12.7,9.0,62,25.2,1013.4,36152.28
Visakhapatnam,2016-11-16,,28.7,24.4,26.3,87,64,75,0.1,0.1,0.0,19.1,13.3,57,36.0,1013.7,36490.02
Visakhapatnam,2016-11-17,,28.8,23.5,25.8,82,54,68,0.0,0.0,0.0,20.2,13.7,55,36.4,1014.2,37048.35
Visakhapatnam,2016-11-18,,28.7,22.2,24.9,83,46,67,0.0,0.0,0.0,16.6,11.8,50,32.8,1012.9,37159.49
Visakhapatnam,2016-11-19,,28.3,20.5,24.0,87,43,68,0.0,0.0,0.0,14.8,10.0,51,30.6,1012.0,37159.43
Visakhapatnam,2016-11-20,,28.2,19.6,23.5,89,48,72,0.0,0.0,0.0,15.9,10.2,53,29.9,1012.5,36827.57
Visakhapatnam,2016-11-21,,28.2,19.1,23.7,91,51,73,0.0,0.0,0.0,10.8,7.6,58,22.3,1012.5,37159.86
Visakhapatnam,2016-11-22,,28.9,19.2,24.0,92,45,71,0.0,0.0,0.0,12.2,5.8,60,22.7,1011.9,37160.38
Visakhapatnam,2016-11-23,,28.6,18.2,23.5,92,43,69,0.0,0.0,0.0,12.0,7.0,55,23.8,1012.2,37271.41
Visakhapatnam,2016-11-24,,28.3,17.5,23.1,92,48,71,0.0,0.0,0.0,11.3,6.8,53,23.0,1012.7,37137.88
Visakhapatnam,2016-11-25,,28.6,18.2,23.5,92,45,71,0.0,0.0,0.0,11.2,6.3,68,21.6,1012.0,37102.11
Visakhapatnam,2016-11-26,,28.9,18.4,23.6,91,47,72,0.0,0.0,0.0,12.6,6.6,228,22.0,1012.1,37066.65
Visakhapatnam,2016-11-27,,29.3,19.0,23.9,92,50,76,0.0,0.0,0.0,13.4,7.4,205,23.8,1011.2,37031.51
Visakhapatnam,2016-11-28,,29.9,18.8,24.3,93,44,74,0.0,0.0,0.0,14.7,8.0,215,27.0,1011.9,36996.79
Visakhapatnam,2016-11-29,,28.3,18.7,23.9,93,53,76,0.0,0.0,0.0,12.0,6.1,90,24.5,1013.2,36851.56
Visakhapatnam,2016-11-30,,29.0,19.0,24.0,95,44,74,0.0,0.0,0.0,16.7,11.5,49,30.2,1014.2,36150.2
Visakhapatnam,2016-12-01,,28.8,22.1,25.1,90,51,75,0.7,0.7,0.0,22.1,18.0,48,41.0,1013.6,34731.76
Visakhapatnam,2016-12-02,,27.2,23.6,24.8,92,62,78,8.7,8.7,0.0,16.8,14.5,41,40.0,1014.1,17023.85
Visakhapatnam,2016-12-03,,28.7,23.1,25.5,87,61,77,0.1,0.1,0.0,16.3,12.7,48,29.5,1015.5,35928.15
Visakhapatnam,2016-12-04,,28.6,23.3,25.4,89,56,75,0.1,0.1,0.0,20.0,14.9,51,36.0,1015.9,36680.26
Visakhapatnam,2016-12-05,,27.9,22.1,24.6,87,54,73,0.0,0.0,0.0,19.5,12.8,55,34.6,1014.5,36759.02
Visakhapatnam,2016-12-06,,27.3,21.4,24.2,86,49,70,0.0,0.0,0.0,21.7,14.2,48,38.5,1014.5,36838.98
Visakhapatnam,2016-12-07,,28.6,20.3,24.1,86,40,66,0.0,0.0,0.0,15.7,11.5,41,31.3,1013.6,36920.32
Visakhapatnam,2016-12-08,,28.3,19.7,23.8,88,46,71,0.0,0.0,0.0,12.7,8.7,50,23.8,1012.6,36887.92
Visakhapatnam,2016-12-09,,27.5,19.9,23.6,91,50,73,0.0,0.0,0.0,12.9,8.8,49,25.9,1011.0,36159.25
Visakhapatnam,2016-12-10,,28.1,20.2,24.3,89,43,67,0.0,0.0,0.0,18.1,12.5,42,33.5,1010.0,36123.02
Visakhapatnam,2016-12-11,,27.4,22.4,24.7,77,44,60,2.8,2.8,0.0,27.3,21.7,44,46.8,1009.2,27589.48
Visakhapatnam,2016-12-12,,27.7,23.5,25.0,73,51,62,0.5,0.5,0.0,26.0,20.8,47,47.5,1010.4,29593.98
Visakhapatnam,2016-12-13,,28.0,23.7,25.3,80,57,70,1.2,1.2,0.0,22.2,16.9,56,40.0,1011.8,32238.83
Visakhapatnam,2016-12-14,,27.9,22.9,24.9,86,54,73,0.0,0.0,0.0,17.9,13.7,50,33.1,1013.3,36462.14
Visakhapatnam,2016-12-15,,28.1,22.4,24.7,92,57,77,0.0,0.0,0.0,20.5,12.1,63,36.4,1014.2,36310.56
Visakhapatnam,2016-12-16,,27.3,20.6,23.9,89,51,71,0.0,0.0,0.0,17.2,10.6,59,31.7,1015.4,36767.4
Visakhapatnam,2016-12-17,,27.3,18.7,22.9,92,50,71,0.0,0.0,0.0,14.5,6.8,84,26.3,1014.9,36986.61
Visakhapatnam,2016-12-18,,27.1,17.6,22.5,92,46,70,0.0,0.0,0.0,14.0,8.2,56,26.6,1015.2,37083.23
Visakhapatnam,2016-12-19,,27.5,18.3,22.5,90,43,70,0.0,0.0,0.0,13.9,9.2,53,25.2,1015.1,37078.79
Visakhapatnam,2016-12-20,,27.1,17.8,22.5,93,53,75,0.0,0.0,0.0,11.0,6.7,88,20.9,1014.6,37076.18
Visakhapatnam,2016-12-21,,27.4,17.7,22.9,94,53,76,0.0,0.0,0.0,12.4,5.5,189,22.7,1014.4,37075.57
Visakhapatnam,2016-12-22,,27.4,17.4,22.9,94,49,72,0.0,0.0,0.0,14.3,6.3,179,25.6,1013.4,37076.59
Visakhapatnam,2016-12-23,,26.6,17.5,22.6,94,52,73,0.0,0.0,0.0,14.5,6.5,202,24.8,1012.3,37079.23
Visakhapatnam,2016-12-24,,26.7,17.8,22.5,95,58,78,0.0,0.0,0.0,11.6,6.5,169,20.9,1011.8,37083.47
Visakhapatnam,2016-12-25,,27.1,18.7,23.2,97,58,77,0.0,0.0,0.0,12.8,5.9,146,26.3,1013.0,36970.75
Visakhapatnam,2016-12-27,,27.9,18.7,23.2,97,49,76,0.0,0.0,0.0,16.3,10.4,56,30.6,1013.9,37105.54
Visakhapatnam,2016-12-28,,27.2,20.3,23.4,88,53,73,0.0,0.0,0.0,14.2,10.2,60,28.4,1014.6,37115.94
Visakhapatnam,2016-12-29,,26.9,20.5,23.3,91,58,78,0.0,0.0,0.0,15.3,9.2,59,29.5,1015.0,36398.23
Visakhapatnam,2016-12-30,,27.1,18.9,23.0,95,57,79,0.0,0.0,0.0,16.1,8.7,73,29.2,1015.3,36977.09
Visakhapatnam,2016-12-31,,27.3,19.6,22.9,94,55,78,0.0,0.0,0.0,17.2,8.9,71,36.4,1014.8,37155.97
Visakhapatnam,2017-01-01,,27.5,19.2,22.9,95,54,79,0.0,0.0,0.0,15.7,9.4,64,34.6,1014.9,37172.18
Visakhapatnam,2017-01-02,,27.5,19.3,22.8,97,48,77,0.3,0.3,0.0,15.6,8.6,69,34.2,1014.8,37189.77
Visakhapatnam,2017-01-03,,27.3,18.4,22.8,96,60,79,0.0,0.0,0.0,16.1,7.7,75,36.0,1014.1,37208.73
Visakhapatnam,2017-01-04,,28.0,20.6,23.5,95,53,76,0.0,0.0,0.0,19.1,9.8,64,39.2,1013.9,36868.62
Visakhapatnam,2017-01-05,,28.0,19.2,23.0,98,50,77,0.0,0.0,0.0,19.7,8.9,75,40.3,1013.4,37250.64
Visakhapatnam,2017-01-06,,28.0,18.9,22.7,94,38,71,0.0,0.0,0.0,18.7,9.1,67,39.6,1013.0,37273.53
Visakhapatnam,2017-01-07,,28.1,16.9,22.5,92,24,67,0.0,0.0,0.0,16.8,7.9,90,34.2,1012.0,37297.68
Visakhapatnam,2017-01-08,,27.5,17.5,22.2,94,50,76,0.0,0.0,0.0,18.0,8.2,74,38.2,1011.5,37323.06
Visakhapatnam,2017-01-09,,27.7,15.9,22.1,96,37,72,0.0,0.0,0.0,15.8,7.9,83,33.8,1011.6,37349.79
Visakhapatnam,2017-01-10,,27.4,15.9,22.3,95,48,73,0.0,0.0,0.0,15.9,7.3,187,34.6,1011.6,37378.28
Visakhapatnam,2017-01-11,,27.0,19.0,23.1,94,60,77,2.1,2.1,0.0,16.9,6.9,138,37.4,1012.2,35542.88
Visakhapatnam,2017-01-12,,26.9,18.5,22.7,95,54,78,1.0,1.0,0.0,16.2,7.9,92,34.9,1012.3,37440.0
Visakhapatnam,2017-01-13,,26.4,18.9,22.7,95,59,77,0.2,0.2,0.0,20.5,10.5,70,43.2,1013.1,37473.07
Visakhapatnam,2017-01-14,,26.6,19.0,22.8,93,52,75,0.0,0.0,0.0,21.1,11.2,74,43.9,1014.4,37507.55
Visakhapatnam,2017-01-15,,27.0,19.1,22.4,92,51,74,0.0,0.0,0.0,17.8,9.7,67,38.5,1015.9,37543.34
Visakhapatnam,2017-01-16,,27.3,17.4,21.7,96,45,75,0.0,0.0,0.0,16.1,7.6,73,35.3,1015.3,37580.4
Visakhapatnam,2017-01-17,,29.1,14.9,21.7,95,34,69,0.0,0.0,0.0,16.8,7.7,78,36.0,1015.2,37618.65
Visakhapatnam,2017-01-18,,28.6,17.0,22.5,92,35,69,0.0,0.0,0.0,17.3,10.3,62,38.2,1016.9,37658.04
Visakhapatnam,2017-01-19,,28.0,19.1,23.0,94,42,69,0.0,0.0,0.0,23.2,14.9,57,47.5,1017.1,37698.49
Visakhapatnam,2017-01-20,,28.2,17.5,23.0,86,40,66,0.0,0.0,0.0,25.8,14.6,59,52.6,1016.6,37739.93
Visakhapatnam,2017-01-21,,29.4,19.8,24.1,87,37,68,0.0,0.0,0.0,21.4,13.3,57,45.4,1017.1,37782.33
Visakhapatnam,2017-01-22,,29.2,20.0,24.0,89,41,68,0.0,0.0,0.0,20.9,11.4,59,44.3,1017.5,37825.6
Visakhapatnam,2017-01-23,,29.9,18.1,23.6,94,39,72,0.0,0.0,0.0,20.5,9.7,64,43.9,1017.0,37869.69
Visakhapatnam,2017-01-24,,28.8,17.5,23.1,94,40,72,0.0,0.0,0.0,19.9,11.1,61,42.1,1016.9,37914.53
Visakhapatnam,2017-01-25,,27.9,19.2,23.1,94,47,73,0.0,0.0,0.0,18.8,12.6,55,41.0,1017.1,37960.07
Visakhapatnam,2017-01-26,,27.5,19.0,22.8,95,51,77,0.0,0.0,0.0,18.6,11.7,56,41.8,1016.4,38006.25
Visakhapatnam,2017-01-27,,26.8,19.3,23.1,96,61,82,0.0,0.0,0.0,12.8,6.9,75,27.0,1015.0,35204.9
Visakhapatnam,2017-01-28,,29.5,19.0,24.2,98,51,80,0.0,0.0,0.0,16.8,6.9,145,36.4,1014.2,38100.29
Visakhapatnam,2017-01-29,,28.7,19.8,23.9,99,52,80,0.0,0.0,0.0,17.1,7.5,107,38.9,1014.9,36585.86
Visakhapatnam,2017-01-30,,27.8,20.0,23.8,100,58,81,0.0,0.0,0.0,15.0,7.5,129,35.3,1014.3,36097.15
Visakhapatnam,2017-01-31,,29.4,19.5,24.0,100,53,80,0.0,0.0,0.0,15.6,8.3,202,36.7,1013.6,37429.29
Visakhapatnam,2017-02-01,,28.2,20.3,24.2,99,62,81,0.3,0.3,0.0,16.8,8.6,197,37.4,1014.4,38297.81
Visakhapatnam,2017-02-02,,28.4,19.3,23.9,97,54,77,0.1,0.1,0.0,18.4,7.7,114,39.6,1016.3,38318.51
Visakhapatnam,2017-02-03,,28.2,18.4,23.4,98,56,78,0.0,0.0,0.0,16.1,7.5,148,36.7,1015.6,38338.55
Visakhapatnam,2017-02-04,,27.9,18.4,23.1,99,55,78,0.0,0.0,0.0,17.6,7.8,146,36.0,1014.3,37459.25
Visakhapatnam,2017-02-05,,29.5,18.2,23.7,94,46,73,0.0,0.0,0.0,18.6,9.2,200,41.4,1013.6,38382.23
Visakhapatnam,2017-02-06,,29.6,19.0,24.0,96,50,77,0.0,0.0,0.0,19.1,10.3,214,41.8,1012.6,38405.75
Visakhapatnam,2017-02-07,,31.1,19.1,24.4,99,45,77,0.0,0.0,0.0,18.4,9.8,215,39.6,1012.4,38430.34
Visakhapatnam,2017-02-08,,31.2,18.1,24.4,94,38,71,0.0,0.0,0.0,18.5,8.6,194,39.6,1013.2,38455.94
Visakhapatnam,2017-02-09,,29.7,19.6,24.3,95,45,73,0.0,0.0,0.0,18.6,8.4,198,40.3,1012.9,38482.49
Visakhapatnam,2017-02-10,,29.1,19.1,24.1,100,55,77,0.0,0.0,0.0,18.0,9.0,204,40.3,1012.6,38258.7
Visakhapatnam,2017-02-11,,28.5,19.4,23.5,100,54,77,0.0,0.0,0.0,15.3,7.3,170,36.4,1014.2,37716.84
Visakhapatnam,2017-02-12,,27.9,19.3,23.4,95,41,73,0.0,0.0,0.0,14.6,9.2,68,34.9,1016.6,36808.64
Visakhapatnam,2017-02-13,,28.9,19.2,23.5,95,43,74,0.0,0.0,0.0,14.8,8.8,72,32.0,1018.0,38597.34
Visakhapatnam,2017-02-14,,29.5,18.9,23.9,98,48,77,0.0,0.0,0.0,20.2,8.5,81,41.8,1018.6,38627.97
Visakhapatnam,2017-02-15,,29.9,17.7,23.9,95,36,65,0.0,0.0,0.0,17.4,9.1,85,37.8,1018.6,38659.28
Visakhapatnam,2017-02-16,,30.2,17.6,24.0,87,37,65,0.0,0.0,0.0,18.0,8.1,169,40.0,1016.3,38691.2
Visakhapatnam,2017-02-17,,30.3,18.1,24.2,96,40,71,0.0,0.0,0.0,18.3,8.9,195,39.6,1015.1,38723.71
Visakhapatnam,2017-02-18,,29.9,18.4,24.4,99,44,73,0.0,0.0,0.0,17.1,9.1,195,37.1,1015.3,38756.77
Visakhapatnam,2017-02-19,,31.1,19.8,25.4,97,45,75,0.0,0.0,0.0,19.1,10.7,209,42.5,1013.0,38790.79
Visakhapatnam,2017-02-20,,30.6,20.1,25.7,99,52,78,0.0,0.0,0.0,19.5,11.5,210,42.8,1009.9,38826.04
Visakhapatnam,2017-02-21,,31.4,20.8,25.9,98,51,79,0.0,0.0,0.0,22.0,12.8,210,45.7,1009.8,38862.45
Visakhapatnam,2017-02-22,,30.7,23.2,26.4,96,56,78,0.0,0.0,0.0,20.3,14.1,212,44.6,1010.4,38899.93
Visakhapatnam,2017-02-23,,31.1,23.3,26.6,95,54,78,0.0,0.0,0.0,20.5,13.8,213,45.0,1011.6,38938.41
Visakhapatnam,2017-02-24,,31.7,23.0,26.5,99,55,80,0.0,0.0,0.0,19.2,9.1,187,40.7,1013.2,36672.68
Visakhapatnam,2017-02-25,,31.2,22.2,26.1,99,50,78,0.3,0.3,0.0,21.4,8.3,183,45.4,1013.1,39018.05
Visakhapatnam,2017-02-26,,30.1,21.2,25.4,99,56,80,0.0,0.0,0.0,17.9,8.4,178,38.5,1011.5,37235.41
Visakhapatnam,2017-02-27,,31.1,21.1,25.7,96,53,77,0.0,0.0,0.0,19.1,9.6,200,42.1,1012.7,39100.76
Visakhapatnam,2017-02-28,,30.8,19.2,25.3,100,50,77,0.0,0.0,0.0,17.4,8.6,179,38.2,1012.9,39154.09
Visakhapatnam,2017-03-01,,31.8,18.9,25.2,99,37,73,0.0,0.0,0.0,17.7,8.1,191,40.3,1012.8,39140.88
Visakhapatnam,2017-03-02,,32.1,19.5,25.2,91,37,68,0.0,0.0,0.0,19.2,10.0,206,42.8,1011.8,39235.57
Visakhapatnam,2017-03-03,,32.2,17.5,25.2,96,30,65,0.0,0.0,0.0,18.8,9.9,209,38.9,1009.3,39341.86
Visakhapatnam,2017-03-04,,31.0,19.4,25.5,91,48,74,0.0,0.0,0.0,23.1,13.7,210,49.0,1008.7,39318.41
Visakhapatnam,2017-03-05,,32.2,23.3,27.4,92,51,76,0.0,0.0,0.0,25.7,16.7,216,52.9,1008.3,39361.21
Visakhapatnam,2017-03-06,,32.3,24.1,27.8,94,53,76,0.0,0.0,0.0,22.4,14.1,214,48.6,1008.1,39405.63
Visakhapatnam,2017-03-07,,31.7,24.4,27.7,95,55,77,0.1,0.1,0.0,22.7,14.2,208,47.5,1008.5,39450.16
Visakhapatnam,2017-03-08,,31.6,24.4,27.5,94,54,78,0.6,0.6,0.0,24.5,15.0,213,51.8,1008.3,35436.7
Visakhapatnam,2017-03-09,,31.2,24.9,27.6,95,59,78,4.1,4.1,0.0,25.5,15.2,216,51.1,1007.6,34530.11
Visakhapatnam,2017-03-10,,29.9,25.0,27.2,91,65,79,3.3,3.3,0.0,27.8,17.0,224,55.1,1007.5,29743.63
Visakhapatnam,2017-03-11,,30.3,23.6,26.8,95,66,84,4.2,4.2,0.0,28.8,16.6,222,59.4,1008.6,39600.0
Visakhapatnam,2017-03-12,,32.1,24.0,27.4,97,53,80,0.0,0.0,0.0,22.7,13.5,219,46.8,1009.6,39654.56
Visakhapatnam,2017-03-13,,32.3,22.2,26.9,96,50,78,1.4,1.4,0.0,15.1,7.9,168,37.1,1011.0,39652.83
Visakhapatnam,2017-03-14,,29.9,23.2,26.7,97,61,79,4.4,4.4,0.0,15.8,8.2,107,35.6,1012.4,39600.0
Visakhapatnam,2017-03-15,,30.3,23.5,26.8,96,59,78,2.8,2.8,0.0,14.3,6.9,160,32.8,1012.5,39600.0
Visakhapatnam,2017-03-16,,32.1,23.7,27.3,92,56,76,0.2,0.2,0.0,21.1,11.3,212,42.1,1011.2,39600.0
Visakhapatnam,2017-03-17,,31.4,23.8,27.8,94,56,76,1.0,1.0,0.0,17.7,12.4,221,41.0,1009.9,39723.26
